t,Xi,eta,entropy,dominance,_degenerate,Oh,phi
2026-04-04,7.818367687863731,4.718695129348372,1.6551473414934539,0.3877713310298703,False,1.0586781138425534,0.11487499466528023
2026-04-05,7.872343240688945,4.725649650104371,1.6358054560593898,0.39290900328538914,False,1.0659868947466937,0.11670769640505732
2026-04-06,7.74720289989886,4.716078159480268,1.6349275814434114,0.3724862389470031,False,1.049041754118566,0.11712980584239087
2026-04-07,7.635230980619834,4.702184275877283,1.642873729032266,0.35797496049803046,False,1.0338797375649496,0.1163262906723151
2026-04-08,7.833557345950711,4.736208540682995,1.5799899199570122,0.3746057985669826,False,1.0607349317379817,0.11769529649118418
2026-04-09,8.370427281566757,4.782165815800635,1.5376572511332232,0.43841248751415846,False,1.1334320052842977,0.12483899801919246
2026-04-10,8.387947896329825,4.779543837156239,1.5496220801451788,0.4504815989107299,False,1.135804455919936,0.13195818455221156
2026-04-11,8.035806676961348,4.730922285872603,1.6242475922760344,0.42277473005982247,False,1.088121331153889,0.13504914550795633
2026-04-12,7.990959213971684,4.724524400087045,1.6417303679210395,0.41264925811878606,False,1.0820485766578039,0.13756155727534194
2026-04-13,8.171955093208076,4.747771764674613,1.5985805641974342,0.4295642574586081,False,1.1065570653466514,0.1419592757848138
2026-04-14,8.095170382147144,4.729207142636822,1.6374404656563581,0.4224694398969333,False,1.096159716907268,0.1453932748638508
2026-04-15,7.861986725426141,4.689877139433489,1.7085395641893506,0.4059926387251184,False,1.0645845283599829,0.14619823888673392
2026-04-16,8.163309681975468,4.725961091824484,1.6717246274129507,0.43833513818178305,False,1.1053863980126837,0.1502432035611466
2026-04-17,7.955336092504444,4.711916347091062,1.6689652568413411,0.4119403694934338,False,1.0772248819238426,0.1519138980082196
2026-04-18,8.178174353194493,4.736385745175731,1.626403491122211,0.43451094406091567,False,1.1073992097295686,0.1559484178463385
2026-04-19,7.821249388387905,4.715707962982609,1.641075337485942,0.3978954897954611,False,1.0590683223102784,0.15599543109577063
2026-04-20,8.012955615551345,4.753069542692506,1.5661635103062332,0.407522505701778,False,1.085027089547627,0.15811773532670767
2026-04-21,7.901763104737285,4.738065713960456,1.5983562743883364,0.4016851665432967,False,1.0699706119909658,0.15897185222618368
2026-04-22,7.83058066950228,4.723544532298756,1.6343676705076375,0.39375160330502085,False,1.0603318626660532,0.15902924567268242
2026-04-23,7.665419770516408,4.709610112914987,1.6541050419614438,0.37157786616316013,False,1.0379675743645036,0.15729577425166225
2026-04-24,8.031746930502358,4.728341185839006,1.6574749688935189,0.41744250496443785,False,1.0875716045491204,0.159582629388042
2026-04-25,8.56082519241695,4.797999502012324,1.5517269552153767,0.46889850447149545,False,1.1592136145902063,0.16753223967361722
2026-04-26,7.959105477723068,4.726978794461603,1.6649179319120457,0.4084924620510801,False,1.077735290975056,0.16872509576141317
2026-04-27,8.22373479925277,4.7461249281224305,1.6433644100789029,0.4393060062286142,False,1.1135685086196263,0.17274882357814086
2026-04-28,8.02835143933514,4.73889953023518,1.6263862750193372,0.4097670540582623,False,1.087111824154031,0.1745353048031191
2026-04-29,8.048965192377539,4.748992305882362,1.6009081576710298,0.40075724796097933,False,1.0899031138530328,0.17649149476726814
2026-04-30,7.815308436758615,4.720749963621969,1.6369352657469567,0.3795646675218503,False,1.0582638634108728,0.1758578589971199
