date,fr_median,fr_mean,fr_std,or_median,or_mean,or_std,fr_or_corr,mean_overlap,n_edges
2008-03-13,2.0,1.9375,3.138512452845562,0.511904761904762,0.5043154761904762,0.1599036611387104,0.9457183010087428,0.40841299903799905,48
2008-03-14,1.0,1.148936170212766,3.5787714723414386,0.4999999999999999,0.4701452212090511,0.16532373380131088,0.9539245117605244,0.3750983059493699,47
2008-03-17,1.0,1.446808510638298,3.4196460600620324,0.44444444444444475,0.4824299223235394,0.16060968661234415,0.9444041123430025,0.3875708216133748,47
2008-03-18,1.0,1.9361702127659575,3.0205273269298094,0.5,0.4947652819993246,0.15504811294139598,0.9348707386375297,0.4097439203822182,47
2008-03-19,1.0,1.3043478260869565,3.2361380984223294,0.4444444444444447,0.47184265010351967,0.1644727674523341,0.9396917710994477,0.3781459482546439,46
2008-03-20,1.0,1.5,3.2554302460591167,0.48571428571428565,0.4723516218081437,0.16638258871736877,0.9587487768853011,0.3851807612677178,46
2008-03-24,1.0,1.434782608695652,3.0406819452010194,0.45238095238095244,0.475345065562457,0.1582584564804102,0.9417075477240144,0.38280330780330774,46
2008-03-25,1.0,1.5,3.1811264070123504,0.4484126984126985,0.4636904761904762,0.16075031653126162,0.9633635591211166,0.388451403668795,46
2008-03-26,1.0,1.2,2.9333333333333336,0.4464285714285715,0.4554320987654322,0.15282388553245718,0.9385388875308563,0.37216863383530047,45
2008-03-27,2.0,1.872340425531915,2.772333077503692,0.4545454545454545,0.4718699149550213,0.1403120726650079,0.9578103465068828,0.40143119292055457,47
2008-03-28,2.0,1.3829787234042554,3.2325024328329146,0.4583333333333335,0.46540250529612237,0.14844561431180767,0.9685926447774956,0.3845954872550617,47
2008-03-31,1.0,1.7446808510638299,2.9424847302077306,0.4444444444444444,0.4703140830800406,0.13498455481462437,0.958877252666071,0.39788592022634556,47
2008-04-01,1.0,1.3191489361702127,3.1291789622547985,0.4545454545454545,0.465432439900525,0.15175470559800994,0.9604465616143926,0.3791023397406376,47
2008-04-02,2.0,2.1875,2.877037321620976,0.45454545454545464,0.4907595298220298,0.13995300578136102,0.9445195395892714,0.41942501942501936,48
2008-04-03,2.0,2.127659574468085,2.61433870468879,0.4444444444444444,0.4721377912867275,0.13905415304299631,0.9348823463980308,0.4144236968705052,47
2008-04-04,2.0,1.8958333333333333,3.6242216597345274,0.5,0.4938492063492064,0.18776127131290693,0.9788970095948818,0.4054871054871055,48
2008-04-07,3.0,2.375,3.509659290206577,0.5,0.5034722222222223,0.18503248321988988,0.9670278312099929,0.4296725265475265,48
2008-04-08,2.0,2.021276595744681,3.37379993921954,0.5,0.48447698873230793,0.1552244771709897,0.968856990264623,0.40828084445105717,47
2008-04-09,2.0,2.2127659574468086,3.161848168214455,0.5,0.4843127321850726,0.16277030419359564,0.963075118392693,0.4172051352902415,47
2008-04-10,2.0,2.0638297872340425,3.2512142106247075,0.5,0.48442786527892906,0.1589042859815265,0.9427052919985195,0.41153013653013637,47
2008-04-11,2.0,1.7659574468085106,3.9529830694205352,0.5,0.4766939915876087,0.18953474971516482,0.9573611503260058,0.39875101258079976,47
2008-04-14,2.0,1.8958333333333333,3.852702424561521,0.45454545454545453,0.48374518999519006,0.18412461513156173,0.980168677474977,0.4051419645169645,48
2008-04-15,2.0,2.574468085106383,3.187373232196359,0.4444444444444444,0.4838537349175648,0.16700670367989245,0.9667037081910005,0.43615698722081697,47
2008-04-16,2.0,2.4893617021276597,3.3445563292287868,0.4444444444444444,0.47811550151975685,0.16995704632095487,0.9601038192355938,0.4336474400304187,47
2008-04-17,1.0,2.3125,3.0218389130902836,0.4444444444444444,0.49014550264550266,0.1484937419604494,0.956220696219577,0.42337754837754843,48
2008-04-18,1.0,2.0,3.322900339562814,0.47727272727272724,0.48920153920153925,0.16215915131324893,0.9529626778254688,0.4101086413586413,48
2008-04-21,1.0,1.574468085106383,3.1672840963282374,0.4821428571428571,0.4709120076141353,0.15377115870756733,0.9634737497335233,0.3895910236335768,47
2008-04-22,1.0,1.9361702127659575,3.2117089990271332,0.4642857142857143,0.47906803598292963,0.1584941946398126,0.9600277540634782,0.4052380834295727,47
2008-04-23,1.5,1.8695652173913044,2.541898431694516,0.4545454545454546,0.46348578957274605,0.13915051491126684,0.9556830093371659,0.40092305037957215,46
2008-04-24,1.0,1.3043478260869565,2.8120050499165434,0.4444444444444446,0.45775926971579145,0.12877005022662066,0.9572696846615318,0.3773141713359104,46
2008-04-25,1.0,0.9333333333333333,2.924228293261508,0.4545454545454545,0.4421188071188072,0.13808642755571793,0.9560352920532202,0.35855909522576185,45
2008-04-28,0.0,0.3111111111111111,2.528260027258292,0.4444444444444444,0.43425044091710757,0.1260661767943346,0.9380462236512592,0.3334024000690667,45
2008-04-29,1.0,1.4893617021276595,3.518173730941448,0.5,0.4805893279297534,0.1739784545167473,0.968060585575299,0.3857544346906048,47
2008-04-30,1.0,1.4222222222222223,3.2006172244246818,0.5,0.47436988936988933,0.16316134517012187,0.924280836567185,0.382763964430631,45
